,team,season,wins,losses,ties,games_played,winning_pct,index
2684,Oregon,2017,7,6,0,13,0.5384615384615384,2684
2685,Oregon,2018,9,4,0,13,0.6923076923076923,2685
2686,Oregon,2019,12,2,0,14,0.8571428571428571,2686
2687,Oregon,2020,4,3,0,7,0.5714285714285714,2687
2688,Oregon,2021,10,4,0,14,0.7142857142857143,2688
2689,Oregon,2022,10,3,0,13,0.7692307692307693,2689
2690,Oregon,2023,12,2,0,14,0.8571428571428571,2690
2691,Oregon State,1990,1,10,0,11,0.09090909090909091,2691
2692,Oregon State,1991,1,10,0,11,0.09090909090909091,2692
2693,Oregon State,1992,1,9,1,11,0.13636363636363635,2693
2694,Oregon State,1993,4,7,0,11,0.36363636363636365,2694
2695,Oregon State,1994,4,7,0,11,0.36363636363636365,2695
2696,Oregon State,1995,1,10,0,11,0.09090909090909091,2696
2697,Oregon State,1996,2,9,0,11,0.18181818181818182,2697
2698,Oregon State,1997,3,8,0,11,0.2727272727272727,2698
2699,Oregon State,1998,5,6,0,11,0.45454545454545453,2699
2700,Oregon State,1999,7,4,0,11,0.6363636363636364,2700
2701,Oregon State,2000,10,1,0,11,0.9090909090909091,2701
2702,Oregon State,2001,5,6,0,11,0.45454545454545453,2702
2703,Oregon State,2002,8,5,0,13,0.6153846153846154,2703
2704,Oregon State,2003,8,5,0,13,0.6153846153846154,2704
2705,Oregon State,2004,7,5,0,12,0.5833333333333334,2705
2706,Oregon State,2005,5,6,0,11,0.45454545454545453,2706
2707,Oregon State,2006,10,4,0,14,0.7142857142857143,2707
2708,Oregon State,2007,9,4,0,13,0.6923076923076923,2708
2709,Oregon State,2008,9,4,0,13,0.6923076923076923,2709
2710,Oregon State,2009,8,5,0,13,0.6153846153846154,2710
2711,Oregon State,2010,5,7,0,12,0.4166666666666667,2711
2712,Oregon State,2011,3,9,0,12,0.25,2712
2713,Oregon State,2012,9,4,0,13,0.6923076923076923,2713
2714,Oregon State,2013,7,6,0,13,0.5384615384615384,2714
2715,Oregon State,2014,5,7,0,12,0.4166666666666667,2715
2716,Oregon State,2015,2,10,0,12,0.16666666666666666,2716
2717,Oregon State,2016,4,8,0,12,0.3333333333333333,2717
2718,Oregon State,2017,1,11,0,12,0.08333333333333333,2718
2719,Oregon State,2018,2,10,0,12,0.16666666666666666,2719
2720,Oregon State,2019,5,7,0,12,0.4166666666666667,2720
2721,Oregon State,2020,2,5,0,7,0.2857142857142857,2721
2722,Oregon State,2021,7,6,0,13,0.5384615384615384,2722
2723,Oregon State,2022,10,3,0,13,0.7692307692307693,2723
2724,Oregon State,2023,8,5,0,13,0.6153846153846154,2724
2725,Pacific,1990,4,7,0,11,0.36363636363636365,2725
2726,Pacific,1991,5,7,0,12,0.4166666666666667,2726
2727,Pacific,1992,3,8,0,11,0.2727272727272727,2727
2728,Pacific,1993,3,8,0,11,0.2727272727272727,2728
2729,Pacific,1994,6,5,0,11,0.5454545454545454,2729
2730,Pacific,1995,3,8,0,11,0.2727272727272727,2730
2731,Penn State,1990,9,2,0,11,0.8181818181818182,2731
2732,Penn State,1991,10,2,0,12,0.8333333333333334,2732
2733,Penn State,1992,7,4,0,11,0.6363636363636364,2733
2734,Penn State,1993,9,2,0,11,0.8181818181818182,2734
2735,Penn State,1994,11,0,0,11,1.0,2735
2736,Penn State,1995,8,3,0,11,0.7272727272727273,2736
2737,Penn State,1996,10,2,0,12,0.8333333333333334,2737
2738,Penn State,1997,9,2,0,11,0.8181818181818182,2738
2739,Penn State,1998,8,3,0,11,0.7272727272727273,2739
2740,Penn State,1999,9,3,0,12,0.75,2740
2741,Penn State,2000,5,7,0,12,0.4166666666666667,2741
2742,Penn State,2001,5,6,0,11,0.45454545454545453,2742
2743,Penn State,2002,9,4,0,13,0.6923076923076923,2743
2744,Penn State,2003,3,9,0,12,0.25,2744
2745,Penn State,2004,4,7,0,11,0.36363636363636365,2745
2746,Penn State,2005,11,1,0,12,0.9166666666666666,2746
2747,Penn State,2006,10,4,0,14,0.7142857142857143,2747
2748,Penn State,2007,9,4,0,13,0.6923076923076923,2748
2749,Penn State,2008,11,2,0,13,0.8461538461538461,2749
2750,Penn State,2009,11,2,0,13,0.8461538461538461,2750
2751,Penn State,2010,7,6,0,13,0.5384615384615384,2751
2752,Penn State,2011,9,4,0,13,0.6923076923076923,2752
2753,Penn State,2012,8,4,0,12,0.6666666666666666,2753
2754,Penn State,2013,7,5,0,12,0.5833333333333334,2754
2755,Penn State,2014,7,6,0,13,0.5384615384615384,2755
2756,Penn State,2015,7,6,0,13,0.5384615384615384,2756
2757,Penn State,2016,11,3,0,14,0.7857142857142857,2757
2758,Penn State,2017,11,2,0,13,0.8461538461538461,2758
2759,Penn State,2018,9,4,0,13,0.6923076923076923,2759
2760,Penn State,2019,11,2,0,13,0.8461538461538461,2760
2761,Penn State,2020,4,5,0,9,0.4444444444444444,2761
2762,Penn State,2021,7,6,0,13,0.5384615384615384,2762
2763,Penn State,2022,11,2,0,13,0.8461538461538461,2763
2764,Penn State,2023,10,3,0,13,0.7692307692307693,2764
2765,Pittsburgh,1990,3,7,1,11,0.3181818181818182,2765
2766,Pittsburgh,1991,6,5,0,11,0.5454545454545454,2766
2767,Pittsburgh,1992,3,9,0,12,0.25,2767
2768,Pittsburgh,1993,3,8,0,11,0.2727272727272727,2768
2769,Pittsburgh,1994,3,8,0,11,0.2727272727272727,2769
2770,Pittsburgh,1995,2,9,0,11,0.18181818181818182,2770
2771,Pittsburgh,1996,4,7,0,11,0.36363636363636365,2771
2772,Pittsburgh,1997,6,5,0,11,0.5454545454545454,2772
2773,Pittsburgh,1998,2,9,0,11,0.18181818181818182,2773
2774,Pittsburgh,1999,5,6,0,11,0.45454545454545453,2774
2775,Pittsburgh,2000,7,4,0,11,0.6363636363636364,2775
2776,Pittsburgh,2001,6,5,0,11,0.5454545454545454,2776
2777,Pittsburgh,2002,9,4,0,13,0.6923076923076923,2777
2778,Pittsburgh,2003,8,5,0,13,0.6153846153846154,2778
2779,Pittsburgh,2004,8,4,0,12,0.6666666666666666,2779
2780,Pittsburgh,2005,5,6,0,11,0.45454545454545453,2780
2781,Pittsburgh,2006,6,6,0,12,0.5,2781
2782,Pittsburgh,2007,5,7,0,12,0.4166666666666667,2782
2783,Pittsburgh,2008,9,4,0,13,0.6923076923076923,2783
2784,Pittsburgh,2009,10,3,0,13,0.7692307692307693,2784
2785,Pittsburgh,2010,8,5,0,13,0.6153846153846154,2785
2786,Pittsburgh,2011,6,7,0,13,0.46153846153846156,2786
2787,Pittsburgh,2012,6,7,0,13,0.46153846153846156,2787
2788,Pittsburgh,2013,7,6,0,13,0.5384615384615384,2788
2789,Pittsburgh,2014,6,7,0,13,0.46153846153846156,2789
2790,Pittsburgh,2015,8,5,0,13,0.6153846153846154,2790
2791,Pittsburgh,2016,8,5,0,13,0.6153846153846154,2791
2792,Pittsburgh,2017,5,7,0,12,0.4166666666666667,2792
2793,Pittsburgh,2018,7,7,0,14,0.5,2793
2794,Pittsburgh,2019,8,5,0,13,0.6153846153846154,2794
2795,Pittsburgh,2020,6,5,0,11,0.5454545454545454,2795
2796,Pittsburgh,2021,11,3,0,14,0.7857142857142857,2796
2797,Pittsburgh,2022,9,4,0,13,0.6923076923076923,2797
2798,Pittsburgh,2023,3,9,0,12,0.25,2798
2799,Purdue,1990,2,9,0,11,0.18181818181818182,2799
2800,Purdue,1991,4,7,0,11,0.36363636363636365,2800
2801,Purdue,1992,4,7,0,11,0.36363636363636365,2801
2802,Purdue,1993,1,10,0,11,0.09090909090909091,2802
2803,Purdue,1994,4,5,2,11,0.45454545454545453,2803
2804,Purdue,1995,4,6,1,11,0.4090909090909091,2804
2805,Purdue,1996,3,8,0,11,0.2727272727272727,2805
2806,Purdue,1997,8,3,0,11,0.7272727272727273,2806
2807,Purdue,1998,8,4,0,12,0.6666666666666666,2807
2808,Purdue,1999,7,4,0,11,0.6363636363636364,2808
2809,Purdue,2000,8,3,0,11,0.7272727272727273,2809
2810,Purdue,2001,6,5,0,11,0.5454545454545454,2810
2811,Purdue,2002,7,6,0,13,0.5384615384615384,2811
2812,Purdue,2003,9,4,0,13,0.6923076923076923,2812
2813,Purdue,2004,7,5,0,12,0.5833333333333334,2813
2814,Purdue,2005,5,6,0,11,0.45454545454545453,2814
2815,Purdue,2006,8,6,0,14,0.5714285714285714,2815
2816,Purdue,2007,8,5,0,13,0.6153846153846154,2816
2817,Purdue,2008,4,8,0,12,0.3333333333333333,2817
2818,Purdue,2009,5,7,0,12,0.4166666666666667,2818
2819,Purdue,2010,4,8,0,12,0.3333333333333333,2819
2820,Purdue,2011,7,6,0,13,0.5384615384615384,2820
2821,Purdue,2012,6,7,0,13,0.46153846153846156,2821
2822,Purdue,2013,1,11,0,12,0.08333333333333333,2822
2823,Purdue,2014,3,9,0,12,0.25,2823
2824,Purdue,2015,2,10,0,12,0.16666666666666666,2824
2825,Purdue,2016,3,9,0,12,0.25,2825
2826,Purdue,2017,7,6,0,13,0.5384615384615384,2826
2827,Purdue,2018,6,7,0,13,0.46153846153846156,2827
2828,Purdue,2019,4,8,0,12,0.3333333333333333,2828
2829,Purdue,2020,2,4,0,6,0.3333333333333333,2829
2830,Purdue,2021,9,4,0,13,0.6923076923076923,2830
2831,Purdue,2022,8,6,0,14,0.5714285714285714,2831
2832,Purdue,2023,4,8,0,12,0.3333333333333333,2832
2833,Rice,1990,5,6,0,11,0.45454545454545453,2833
2834,Rice,1991,4,7,0,11,0.36363636363636365,2834
2835,Rice,1992,6,5,0,11,0.5454545454545454,2835
2836,Rice,1993,6,5,0,11,0.5454545454545454,2836
2837,Rice,1994,5,6,0,11,0.45454545454545453,2837
2838,Rice,1995,2,8,1,11,0.22727272727272727,2838
2839,Rice,1996,7,4,0,11,0.6363636363636364,2839
2840,Rice,1997,7,4,0,11,0.6363636363636364,2840
2841,Rice,1998,5,6,0,11,0.45454545454545453,2841
2842,Rice,1999,5,6,0,11,0.45454545454545453,2842
2843,Rice,2000,3,8,0,11,0.2727272727272727,2843
2844,Rice,2001,8,4,0,12,0.6666666666666666,2844
2845,Rice,2002,4,7,0,11,0.36363636363636365,2845
2846,Rice,2003,5,7,0,12,0.4166666666666667,2846
2847,Rice,2004,3,8,0,11,0.2727272727272727,2847
2848,Rice,2005,1,10,0,11,0.09090909090909091,2848
2849,Rice,2006,7,6,0,13,0.5384615384615384,2849
2850,Rice,2007,3,9,0,12,0.25,2850
2851,Rice,2008,10,3,0,13,0.7692307692307693,2851
2852,Rice,2009,2,10,0,12,0.16666666666666666,2852
2853,Rice,2010,4,8,0,12,0.3333333333333333,2853
2854,Rice,2011,4,8,0,12,0.3333333333333333,2854
2855,Rice,2012,7,6,0,13,0.5384615384615384,2855
2856,Rice,2013,10,4,0,14,0.7142857142857143,2856
2857,Rice,2014,8,5,0,13,0.6153846153846154,2857
2858,Rice,2015,5,7,0,12,0.4166666666666667,2858
2859,Rice,2016,3,9,0,12,0.25,2859
2860,Rice,2017,1,12,0,13,0.07692307692307693,2860
2861,Rice,2018,2,11,0,13,0.15384615384615385,2861
2862,Rice,2019,3,9,0,12,0.25,2862
2863,Rice,2020,2,3,0,5,0.4,2863
2864,Rice,2021,4,8,0,12,0.3333333333333333,2864
2865,Rice,2022,5,8,0,13,0.38461538461538464,2865
2866,Rice,2023,6,7,0,13,0.46153846153846156,2866
2867,Rutgers,1990,3,8,0,11,0.2727272727272727,2867
2868,Rutgers,1991,6,5,0,11,0.5454545454545454,2868
2869,Rutgers,1992,7,4,0,11,0.6363636363636364,2869
2870,Rutgers,1993,4,7,0,11,0.36363636363636365,2870
2871,Rutgers,1994,5,5,1,11,0.5,2871
2872,Rutgers,1995,4,7,0,11,0.36363636363636365,2872
2873,Rutgers,1996,2,9,0,11,0.18181818181818182,2873
2874,Rutgers,1997,0,11,0,11,0.0,2874
2875,Rutgers,1998,5,6,0,11,0.45454545454545453,2875
2876,Rutgers,1999,1,10,0,11,0.09090909090909091,2876
2877,Rutgers,2000,3,8,0,11,0.2727272727272727,2877
2878,Rutgers,2001,2,9,0,11,0.18181818181818182,2878
2879,Rutgers,2002,1,11,0,12,0.08333333333333333,2879
2880,Rutgers,2003,5,7,0,12,0.4166666666666667,2880
2881,Rutgers,2004,4,7,0,11,0.36363636363636365,2881
2882,Rutgers,2005,7,5,0,12,0.5833333333333334,2882
2883,Rutgers,2006,11,2,0,13,0.8461538461538461,2883
2884,Rutgers,2007,8,5,0,13,0.6153846153846154,2884
2885,Rutgers,2008,8,5,0,13,0.6153846153846154,2885
2886,Rutgers,2009,9,4,0,13,0.6923076923076923,2886
2887,Rutgers,2010,4,8,0,12,0.3333333333333333,2887
2888,Rutgers,2011,9,4,0,13,0.6923076923076923,2888
2889,Rutgers,2012,9,4,0,13,0.6923076923076923,2889
2890,Rutgers,2013,6,7,0,13,0.46153846153846156,2890
2891,Rutgers,2014,8,5,0,13,0.6153846153846154,2891
2892,Rutgers,2015,4,8,0,12,0.3333333333333333,2892
2893,Rutgers,2016,2,10,0,12,0.16666666666666666,2893
2894,Rutgers,2017,4,8,0,12,0.3333333333333333,2894
2895,Rutgers,2018,1,11,0,12,0.08333333333333333,2895
2896,Rutgers,2019,2,10,0,12,0.16666666666666666,2896
2897,Rutgers,2020,3,6,0,9,0.3333333333333333,2897
2898,Rutgers,2021,5,8,0,13,0.38461538461538464,2898
2899,Rutgers,2022,4,8,0,12,0.3333333333333333,2899
2900,Rutgers,2023,7,6,0,13,0.5384615384615384,2900
2901,Sam Houston,2023,3,9,0,12,0.25,2901
2902,San Diego State,1990,6,5,0,11,0.5454545454545454,2902
2903,San Diego State,1991,8,3,1,12,0.7083333333333334,2903
2904,San Diego State,1992,5,5,1,11,0.5,2904
2905,San Diego State,1993,6,6,0,12,0.5,2905
2906,San Diego State,1994,4,7,0,11,0.36363636363636365,2906
2907,San Diego State,1995,8,4,0,12,0.6666666666666666,2907
2908,San Diego State,1996,8,3,0,11,0.7272727272727273,2908
2909,San Diego State,1997,5,7,0,12,0.4166666666666667,2909
2910,San Diego State,1998,7,4,0,11,0.6363636363636364,2910
2911,San Diego State,1999,5,6,0,11,0.45454545454545453,2911
2912,San Diego State,2000,3,8,0,11,0.2727272727272727,2912
2913,San Diego State,2001,3,8,0,11,0.2727272727272727,2913
2914,San Diego State,2002,4,9,0,13,0.3076923076923077,2914
2915,San Diego State,2003,6,6,0,12,0.5,2915
2916,San Diego State,2004,4,7,0,11,0.36363636363636365,2916
2917,San Diego State,2005,5,7,0,12,0.4166666666666667,2917
2918,San Diego State,2006,3,9,0,12,0.25,2918
2919,San Diego State,2007,4,8,0,12,0.3333333333333333,2919
2920,San Diego State,2008,2,10,0,12,0.16666666666666666,2920
2921,San Diego State,2009,4,8,0,12,0.3333333333333333,2921
2922,San Diego State,2010,9,4,0,13,0.6923076923076923,2922
2923,San Diego State,2011,8,5,0,13,0.6153846153846154,2923
2924,San Diego State,2012,9,4,0,13,0.6923076923076923,2924
2925,San Diego State,2013,8,5,0,13,0.6153846153846154,2925
2926,San Diego State,2014,7,6,0,13,0.5384615384615384,2926
2927,San Diego State,2015,11,3,0,14,0.7857142857142857,2927
2928,San Diego State,2016,11,3,0,14,0.7857142857142857,2928
2929,San Diego State,2017,10,3,0,13,0.7692307692307693,2929
2930,San Diego State,2018,7,6,0,13,0.5384615384615384,2930
2931,San Diego State,2019,10,3,0,13,0.7692307692307693,2931
2932,San Diego State,2020,4,4,0,8,0.5,2932
2933,San Diego State,2021,12,2,0,14,0.8571428571428571,2933
2934,San Diego State,2022,7,6,0,13,0.5384615384615384,2934
2935,San Diego State,2023,4,8,0,12,0.3333333333333333,2935
2936,San Jose State,1990,9,2,1,12,0.7916666666666666,2936
2937,San Jose State,1991,6,4,1,11,0.5909090909090909,2937
2938,San Jose State,1992,7,4,0,11,0.6363636363636364,2938
2939,San Jose State,1993,2,9,0,11,0.18181818181818182,2939
2940,San Jose State,1994,3,8,0,11,0.2727272727272727,2940
2941,San Jose State,1995,3,8,0,11,0.2727272727272727,2941
2942,San Jose State,1996,3,9,0,12,0.25,2942
2943,San Jose State,1997,4,7,0,11,0.36363636363636365,2943
2944,San Jose State,1998,4,8,0,12,0.3333333333333333,2944
2945,San Jose State,1999,3,7,0,10,0.3,2945
2946,San Jose State,2000,7,5,0,12,0.5833333333333334,2946
2947,San Jose State,2001,3,9,0,12,0.25,2947
2948,San Jose State,2002,6,7,0,13,0.46153846153846156,2948
2949,San Jose State,2003,3,8,0,11,0.2727272727272727,2949
2950,San Jose State,2004,2,9,0,11,0.18181818181818182,2950
2951,San Jose State,2005,3,8,0,11,0.2727272727272727,2951
2952,San Jose State,2006,9,4,0,13,0.6923076923076923,2952
2953,San Jose State,2007,5,7,0,12,0.4166666666666667,2953
2954,San Jose State,2008,6,6,0,12,0.5,2954
2955,San Jose State,2009,2,10,0,12,0.16666666666666666,2955
2956,San Jose State,2010,1,12,0,13,0.07692307692307693,2956
2957,San Jose State,2011,5,7,0,12,0.4166666666666667,2957
2958,San Jose State,2012,11,2,0,13,0.8461538461538461,2958
2959,San Jose State,2013,6,6,0,12,0.5,2959
2960,San Jose State,2014,3,9,0,12,0.25,2960
2961,San Jose State,2015,6,7,0,13,0.46153846153846156,2961
2962,San Jose State,2016,4,8,0,12,0.3333333333333333,2962
2963,San Jose State,2017,2,11,0,13,0.15384615384615385,2963
2964,San Jose State,2018,1,11,0,12,0.08333333333333333,2964
2965,San Jose State,2019,5,7,0,12,0.4166666666666667,2965
2966,San Jose State,2020,7,1,0,8,0.875,2966
2967,San Jose State,2021,5,7,0,12,0.4166666666666667,2967
2968,San Jose State,2022,7,5,0,12,0.5833333333333334,2968
2969,San Jose State,2023,7,6,0,13,0.5384615384615384,2969
2970,South Alabama,2012,2,11,0,13,0.15384615384615385,2970
2971,South Alabama,2013,6,6,0,12,0.5,2971
2972,South Alabama,2014,6,7,0,13,0.46153846153846156,2972
2973,South Alabama,2015,5,7,0,12,0.4166666666666667,2973
2974,South Alabama,2016,6,7,0,13,0.46153846153846156,2974
2975,South Alabama,2017,4,8,0,12,0.3333333333333333,2975
2976,South Alabama,2018,3,9,0,12,0.25,2976
2977,South Alabama,2019,3,10,0,13,0.23076923076923078,2977
2978,South Alabama,2020,4,7,0,11,0.36363636363636365,2978
2979,South Alabama,2021,5,7,0,12,0.4166666666666667,2979
2980,South Alabama,2022,10,3,0,13,0.7692307692307693,2980
